timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-14 10:36:20,,58944.0,54308.0,42913.0,38134.0,27319.0,23251.0,20039.0,15015.0,10211.0,6231.0,28557.0,25009.0,24160.0,21480.0,22727.0,19419.0,6417.0,2190.0,56720.0,44220.0,40551.0,35586.0,8342.0,4780.0,9571.0,4330.0,21699.0,16749.0,25184.0,21010.0,33081.0,29486.0,Fondo_01,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-14 11:47:53,,60133.0,55424.0,43773.0,38884.0,27876.0,23724.0,20402.0,15302.0,10412.0,6355.0,29081.0,25475.0,24600.0,21867.0,23162.0,19785.0,6548.0,2246.0,57889.0,45089.0,41317.0,36255.0,8479.0,4864.0,9760.0,4416.0,22158.0,17111.0,25629.0,21392.0,33712.0,30042.0,Fondo_02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-14 12:02:03,N/A,60348.0,55620.0,43920.0,39010.0,27994.0,23821.0,20459.0,15352.0,10445.0,6377.0,29183.0,25567.0,24699.0,21952.0,23255.0,19862.0,6569.0,2252.0,58124.0,45276.0,41469.0,36396.0,8514.0,4885.0,9797.0,4434.0,22238.0,17169.0,25727.0,21475.0,33836.0,30158.0,Fondo_03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
