timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-07 18:01:08,,8159.0,8127.0,7247.0,7203.0,1997.0,1959.0,9112.0,9077.0,558.0,520.0,12944.0,12769.0,19120.0,18910.0,16473.0,16302.0,726.0,685.0,14391.0,14308.0,6276.0,6184.0,99.0,79.0,1122.0,1056.0,12178.0,11972.0,5685.0,5631.0,2088.0,2064.0,FuenteAmBe_01,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-08 12:03:04,,466886.0,465098.0,408329.0,406091.0,113628.0,111585.0,516124.0,513719.0,33204.0,31022.0,731438.0,722283.0,1076005.0,1063980.0,931074.0,921680.0,41056.0,39423.0,832972.0,828409.0,353917.0,347837.0,5746.0,4630.0,61910.0,58863.0,678929.0,662774.0,318668.0,316304.0,122570.0,120900.0,FuenteAmBe_02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-08 12:16:09,N/A,472476.0,470674.0,413186.0,410926.0,114983.0,112910.0,522190.0,519757.0,33603.0,31398.0,740086.0,730829.0,1088901.0,1076723.0,942099.0,932598.0,41582.0,39916.0,842774.0,838143.0,358133.0,351985.0,5827.0,4690.0,62625.0,59537.0,687017.0,670680.0,322436.0,320037.0,123973.0,122279.0,FuenteAmBe_03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
