timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-08 16:08:39,,835.0,767.0,543.0,487.0,343.0,295.0,273.0,201.0,142.0,84.0,382.0,313.0,302.0,266.0,310.0,247.0,97.0,31.0,634.0,563.0,490.0,422.0,109.0,61.0,109.0,42.0,291.0,231.0,303.0,251.0,437.0,402.0,FuenteGamma_01,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-08 16:27:26,,1169.0,1070.0,802.0,723.0,484.0,416.0,397.0,283.0,192.0,106.0,543.0,451.0,441.0,379.0,427.0,346.0,119.0,38.0,890.0,774.0,698.0,597.0,153.0,85.0,153.0,59.0,410.0,327.0,448.0,368.0,624.0,576.0,FuenteGamma_02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-08 18:00:51,,2714.0,2485.0,1826.0,1629.0,1187.0,1005.0,934.0,689.0,459.0,245.0,1407.0,1117.0,1089.0,925.0,1002.0,821.0,271.0,87.0,2204.0,1924.0,1698.0,1498.0,358.0,205.0,394.0,172.0,955.0,776.0,1108.0,938.0,1528.0,1407.0,FuenteGamma_03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-09 10:12:27,N/A,18374.0,16926.0,12885.0,11404.0,8408.0,7061.0,6512.0,4768.0,3423.0,1803.0,1762408.0,7155.0,7574.0,6509.0,6990.0,5758.0,1992.0,698.0,15516.0,13491.0,12089.0,10550.0,2643.0,1603.0,2921.0,1280.0,6769.0,5408.0,7808.0,6656.0,10866.0,9932.0,FuenteGamma_04,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
