timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-09 19:19:24,,4841.0,4823.0,4310.0,4285.0,1144.0,1118.0,5659.0,5639.0,342.0,307.0,8252.0,8133.0,12142.0,12019.0,9474.0,9362.0,460.0,439.0,9118.0,9068.0,3931.0,3863.0,45.0,40.0,685.0,658.0,6779.0,6642.0,3483.0,3465.0,1378.0,1357.0,FuenteGamma_AmBe_01,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-10 08:41:04,,336889.0,335633.0,298160.0,296425.0,80875.0,79336.0,394805.0,393029.0,24273.0,21986.0,581906.0,574355.0,843788.0,834463.0,661635.0,654737.0,31298.0,30110.0,662671.0,659128.0,277731.0,272948.0,4232.0,3388.0,48056.0,45803.0,475783.0,464004.0,246331.0,244487.0,95931.0,94609.0,FuenteGamma_AmBe_02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-10 09:31:32,N/A,357923.0,356579.0,316620.0,314780.0,85798.0,84163.0,419216.0,417321.0,25725.0,23298.0,618184.0,610157.0,896226.0,886337.0,702612.0,695277.0,33214.0,31955.0,704239.0,700497.0,294957.0,289902.0,4493.0,3596.0,51116.0,48710.0,505474.0,492927.0,261605.0,259651.0,101841.0,100439.0,FuenteGamma_AmBe_03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
