timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-11-04 17:52:44,,147.0,110.0,112.0,94.0,51.0,37.0,59.0,35.0,27.0,14.0,77.0,65.0,55.0,49.0,48.0,42.0,31.0,11.0,104.0,82.0,72.0,52.0,18.0,5.0,29.0,13.0,61.0,50.0,55.0,39.0,32.0,23.0,UCN Antofa2 001,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 18:23:39,,443.0,341.0,365.0,316.0,168.0,126.0,170.0,112.0,78.0,36.0,231.0,192.0,190.0,161.0,172.0,144.0,71.0,22.0,346.0,270.0,254.0,194.0,74.0,26.0,89.0,40.0,187.0,151.0,166.0,124.0,105.0,80.0,UCN Antofa2 002,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 19:25:14,,1012.0,797.0,858.0,739.0,395.0,306.0,413.0,278.0,206.0,106.0,566.0,471.0,476.0,394.0,439.0,354.0,180.0,59.0,851.0,650.0,644.0,498.0,195.0,87.0,204.0,95.0,452.0,358.0,400.0,302.0,294.0,219.0,UCN Antofa2 003,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 19:40:24,,1138.0,897.0,982.0,851.0,449.0,341.0,475.0,322.0,237.0,117.0,647.0,542.0,559.0,462.0,504.0,408.0,201.0,66.0,962.0,742.0,752.0,584.0,212.0,95.0,248.0,117.0,510.0,402.0,453.0,342.0,343.0,248.0,UCN Antofa2 004,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 20:11:37,,1406.0,1114.0,1240.0,1067.0,583.0,445.0,608.0,412.0,310.0,148.0,834.0,688.0,673.0,566.0,665.0,532.0,254.0,82.0,1192.0,917.0,973.0,767.0,259.0,114.0,310.0,144.0,655.0,513.0,588.0,444.0,413.0,297.0,UCN Antofa2 005,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 20:47:27,,1735.0,1375.0,1517.0,1296.0,714.0,543.0,759.0,510.0,380.0,187.0,1023.0,848.0,836.0,706.0,837.0,662.0,320.0,99.0,1513.0,1163.0,1179.0,927.0,320.0,142.0,421.0,194.0,805.0,623.0,741.0,543.0,494.0,354.0,UCN Antofa2 006,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 21:18:09,,2027.0,1612.0,1764.0,1508.0,825.0,625.0,889.0,589.0,453.0,222.0,1192.0,990.0,965.0,825.0,978.0,772.0,362.0,109.0,1779.0,1363.0,1352.0,1064.0,361.0,157.0,505.0,234.0,941.0,724.0,868.0,632.0,585.0,420.0,UCN Antofa2 007,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 21:52:35,,2343.0,1864.0,2071.0,1760.0,958.0,727.0,1017.0,674.0,521.0,256.0,1367.0,1131.0,1106.0,948.0,1142.0,910.0,433.0,131.0,2075.0,1594.0,1554.0,1227.0,423.0,192.0,580.0,263.0,1085.0,829.0,1023.0,746.0,697.0,512.0,UCN Antofa2 008,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 22:32:26,,2700.0,2154.0,2402.0,2040.0,1124.0,852.0,1172.0,771.0,588.0,285.0,1568.0,1299.0,1275.0,1093.0,1318.0,1051.0,503.0,154.0,2418.0,1843.0,1796.0,1409.0,501.0,228.0,669.0,301.0,1268.0,962.0,1188.0,867.0,811.0,589.0,UCN Antofa2 009,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 23:11:37,,3062.0,2448.0,2755.0,2322.0,1301.0,988.0,1315.0,867.0,640.0,304.0,1768.0,1453.0,1445.0,1234.0,1496.0,1197.0,566.0,167.0,2737.0,2084.0,2009.0,1576.0,578.0,266.0,766.0,334.0,1428.0,1066.0,1333.0,985.0,898.0,653.0,UCN Antofa2 010,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-04 23:46:44,,3348.0,2681.0,3039.0,2562.0,1418.0,1073.0,1433.0,946.0,716.0,330.0,1966.0,1603.0,1588.0,1358.0,1636.0,1316.0,615.0,180.0,3025.0,2308.0,2205.0,1718.0,652.0,301.0,850.0,369.0,1588.0,1193.0,1472.0,1082.0,1012.0,738.0,UCN Antofa2 011,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 00:55:54,,3978.0,3200.0,3557.0,2988.0,1685.0,1276.0,1666.0,1103.0,861.0,391.0,2415.0,1925.0,1928.0,1641.0,1952.0,1576.0,718.0,210.0,3608.0,2727.0,2626.0,2042.0,795.0,366.0,1020.0,449.0,1842.0,1387.0,1765.0,1292.0,1241.0,909.0,UCN Antofa2 012,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 01:15:05,,4148.0,3341.0,3691.0,3099.0,1761.0,1332.0,1740.0,1150.0,901.0,412.0,2538.0,2018.0,2015.0,1721.0,2054.0,1656.0,755.0,226.0,3762.0,2843.0,2736.0,2132.0,825.0,374.0,1067.0,472.0,1931.0,1455.0,1846.0,1351.0,1292.0,944.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 02:06:54,,4642.0,3758.0,4132.0,3475.0,1967.0,1470.0,1955.0,1291.0,1005.0,453.0,2872.0,2253.0,2254.0,1933.0,2287.0,1840.0,848.0,261.0,4208.0,3163.0,3013.0,2344.0,902.0,410.0,1197.0,511.0,2145.0,1617.0,2050.0,1502.0,1445.0,1051.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 02:35:18,,4913.0,3983.0,4366.0,3673.0,2059.0,1534.0,2059.0,1356.0,1065.0,479.0,3040.0,2376.0,2389.0,2043.0,2436.0,1960.0,891.0,279.0,4461.0,3345.0,3181.0,2475.0,937.0,426.0,1281.0,536.0,2297.0,1722.0,2160.0,1579.0,1521.0,1109.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 03:00:31,,5128.0,4161.0,4571.0,3848.0,2146.0,1598.0,2162.0,1421.0,1111.0,498.0,3179.0,2489.0,2515.0,2148.0,2547.0,2051.0,932.0,293.0,4666.0,3509.0,3336.0,2600.0,975.0,444.0,1343.0,556.0,2403.0,1803.0,2272.0,1655.0,1593.0,1163.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 04:00:49,,5665.0,4626.0,5081.0,4270.0,2406.0,1788.0,2379.0,1566.0,1213.0,535.0,3543.0,2769.0,2791.0,2381.0,2841.0,2288.0,1037.0,327.0,5184.0,3904.0,3712.0,2903.0,1085.0,499.0,1484.0,622.0,2661.0,1991.0,2513.0,1828.0,1787.0,1306.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 04:30:23,,5929.0,4837.0,5310.0,4455.0,2515.0,1865.0,2482.0,1635.0,1270.0,561.0,3732.0,2916.0,2924.0,2489.0,2956.0,2383.0,1085.0,342.0,5404.0,4069.0,3901.0,3044.0,1154.0,526.0,1556.0,650.0,2784.0,2077.0,2626.0,1912.0,1887.0,1373.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 05:00:45,,6218.0,5086.0,5560.0,4664.0,2628.0,1944.0,2612.0,1719.0,1328.0,588.0,3921.0,3059.0,3072.0,2610.0,3098.0,2501.0,1133.0,358.0,5641.0,4247.0,4069.0,3175.0,1224.0,562.0,1623.0,675.0,2915.0,2185.0,2734.0,1984.0,1977.0,1433.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 05:30:22,,6499.0,5326.0,5828.0,4895.0,2749.0,2032.0,2718.0,1780.0,1394.0,619.0,4107.0,3194.0,3196.0,2720.0,3214.0,2595.0,1185.0,367.0,5864.0,4412.0,4238.0,3306.0,1284.0,588.0,1683.0,702.0,3042.0,2274.0,2866.0,2086.0,2058.0,1494.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 06:00:19,,6759.0,5550.0,6060.0,5093.0,2871.0,2120.0,2854.0,1873.0,1450.0,638.0,4289.0,3334.0,3346.0,2851.0,3366.0,2723.0,1233.0,378.0,6100.0,4583.0,4410.0,3445.0,1354.0,621.0,1745.0,726.0,3148.0,2353.0,2970.0,2174.0,2128.0,1545.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 07:01:03,,7288.0,5999.0,6543.0,5490.0,3131.0,2312.0,3097.0,2019.0,1563.0,685.0,4659.0,3609.0,3588.0,3062.0,3649.0,2950.0,1335.0,410.0,6601.0,4954.0,4812.0,3773.0,1447.0,663.0,1889.0,778.0,3417.0,2549.0,3227.0,2377.0,2322.0,1686.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 07:31:33,,7563.0,6242.0,6752.0,5671.0,3251.0,2400.0,3224.0,2113.0,1626.0,708.0,4852.0,3742.0,3707.0,3161.0,3771.0,3042.0,1393.0,436.0,6833.0,5129.0,5009.0,3927.0,1502.0,687.0,1963.0,802.0,3555.0,2647.0,3330.0,2454.0,2423.0,1759.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 08:02:33,,7852.0,6480.0,6981.0,5878.0,3382.0,2489.0,3350.0,2190.0,1690.0,728.0,5058.0,3899.0,3850.0,3279.0,3889.0,3144.0,1447.0,450.0,7100.0,5338.0,5188.0,4068.0,1568.0,723.0,2047.0,839.0,3696.0,2751.0,3434.0,2528.0,2525.0,1832.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 08:30:37,,8098.0,6685.0,7211.0,6081.0,3493.0,2567.0,3464.0,2268.0,1734.0,748.0,5282.0,4068.0,3971.0,3380.0,4009.0,3244.0,1496.0,466.0,7334.0,5507.0,5341.0,4187.0,1604.0,742.0,2106.0,865.0,3812.0,2839.0,3539.0,2605.0,2606.0,1890.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 09:00:30,,8370.0,6915.0,7422.0,6257.0,3610.0,2646.0,3588.0,2354.0,1802.0,784.0,5492.0,4234.0,4103.0,3488.0,4142.0,3347.0,1541.0,486.0,7581.0,5694.0,5534.0,4342.0,1646.0,764.0,2178.0,894.0,3929.0,2921.0,3666.0,2696.0,2679.0,1940.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 09:33:33,,8664.0,7159.0,7698.0,6481.0,3756.0,2759.0,3721.0,2430.0,1865.0,813.0,5714.0,4404.0,4248.0,3605.0,4302.0,3473.0,1594.0,503.0,7845.0,5898.0,5729.0,4502.0,1693.0,789.0,2255.0,921.0,4063.0,3023.0,3821.0,2812.0,2770.0,2002.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 10:02:11,,8932.0,7386.0,7906.0,6668.0,3851.0,2821.0,3840.0,2507.0,1911.0,829.0,5910.0,4548.0,4373.0,3719.0,4433.0,3580.0,1646.0,518.0,8084.0,6073.0,5905.0,4649.0,1739.0,810.0,2306.0,945.0,4177.0,3113.0,3927.0,2893.0,2861.0,2065.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 10:57:24,,9481.0,7836.0,8338.0,7046.0,4066.0,2986.0,4080.0,2663.0,1980.0,859.0,6303.0,4844.0,4628.0,3933.0,4665.0,3759.0,1733.0,544.0,8530.0,6407.0,6228.0,4898.0,1857.0,869.0,2440.0,1008.0,4404.0,3275.0,4149.0,3055.0,3032.0,2185.0,Sin observaciones,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 11:27:06,,9752.0,8051.0,8570.0,7239.0,4181.0,3078.0,4188.0,2737.0,2045.0,890.0,6490.0,4978.0,4764.0,4051.0,4802.0,3867.0,1774.0,553.0,8775.0,6592.0,6390.0,5030.0,1908.0,894.0,2492.0,1033.0,4529.0,3366.0,4267.0,3144.0,3115.0,2252.0,UCN_Antofa2 032,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 11:57:17,,10031.0,8282.0,8809.0,7447.0,4290.0,3162.0,4318.0,2810.0,2108.0,921.0,6681.0,5123.0,4909.0,4170.0,4954.0,3996.0,1826.0,572.0,9055.0,6796.0,6558.0,5167.0,1956.0,914.0,2574.0,1066.0,4663.0,3454.0,4407.0,3248.0,3199.0,2321.0,UCN_Antofa2 033,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 12:33:43,,10389.0,8590.0,9103.0,7698.0,4444.0,3270.0,4474.0,2918.0,2171.0,951.0,6897.0,5288.0,5070.0,4300.0,5121.0,4139.0,1895.0,597.0,9340.0,7016.0,6774.0,5327.0,2004.0,936.0,2670.0,1102.0,4806.0,3554.0,4565.0,3366.0,3317.0,2408.0,UCN_Antofa2 034,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 13:03:59,,10706.0,8860.0,9369.0,7922.0,4580.0,3371.0,4603.0,3014.0,2215.0,973.0,7060.0,5425.0,5224.0,4429.0,5265.0,4252.0,1952.0,616.0,9586.0,7192.0,6960.0,5472.0,2053.0,953.0,2745.0,1137.0,4938.0,3650.0,4685.0,3451.0,3422.0,2484.0,UCN_Antofa_2 035,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 13:29:45,,10939.0,9054.0,9561.0,8071.0,4683.0,3453.0,4706.0,3088.0,2262.0,991.0,7199.0,5534.0,5320.0,4507.0,5393.0,4365.0,1991.0,631.0,9830.0,7375.0,7115.0,5588.0,2098.0,979.0,2812.0,1166.0,5044.0,3728.0,4783.0,3526.0,3498.0,2543.0,UCN_Antofa_2 036,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 14:00:16,,11259.0,9313.0,9821.0,8285.0,4784.0,3530.0,4813.0,3170.0,2318.0,1017.0,7365.0,5672.0,5450.0,4616.0,5524.0,4475.0,2030.0,648.0,10056.0,7544.0,7288.0,5720.0,2156.0,1002.0,2876.0,1192.0,5175.0,3831.0,4898.0,3609.0,3583.0,2606.0,UCN_Antofa_2,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 14:30:52,,11595.0,9587.0,10051.0,8475.0,4899.0,3618.0,4912.0,3245.0,2381.0,1048.0,7526.0,5801.0,5563.0,4712.0,5671.0,4595.0,2093.0,665.0,10302.0,7728.0,7467.0,5855.0,2213.0,1036.0,2938.0,1219.0,5322.0,3942.0,5035.0,3712.0,3678.0,2673.0,UCN_Antofa_2 038,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 15:03:03,,11924.0,9850.0,10304.0,8687.0,5032.0,3717.0,5030.0,3328.0,2449.0,1075.0,7703.0,5952.0,5705.0,4828.0,5831.0,4727.0,2145.0,684.0,10565.0,7930.0,7662.0,6005.0,2268.0,1063.0,3025.0,1260.0,5460.0,4045.0,5134.0,3784.0,3770.0,2741.0,UCN_Antofa_2 039,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 15:32:52,,12199.0,10070.0,10560.0,8920.0,5151.0,3801.0,5129.0,3385.0,2492.0,1093.0,7895.0,6115.0,5846.0,4948.0,5960.0,4836.0,2196.0,698.0,10821.0,8132.0,7827.0,6135.0,2315.0,1082.0,3090.0,1286.0,5598.0,4150.0,5229.0,3862.0,3852.0,2798.0,UCN_Antofa_2 040,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 16:02:13,,12466.0,10280.0,10813.0,9129.0,5265.0,3886.0,5235.0,3464.0,2545.0,1120.0,8042.0,6243.0,5987.0,5068.0,6072.0,4930.0,2238.0,708.0,11045.0,8301.0,7996.0,6271.0,2378.0,1116.0,3158.0,1315.0,5715.0,4235.0,5342.0,3946.0,3943.0,2862.0,UCN_Antofa_2 041,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 16:27:18,,12692.0,10455.0,11041.0,9317.0,5368.0,3959.0,5334.0,3526.0,2585.0,1141.0,8190.0,6371.0,6109.0,5174.0,6177.0,5015.0,2289.0,726.0,11234.0,8452.0,8145.0,6398.0,2419.0,1131.0,3219.0,1347.0,5837.0,4325.0,5427.0,4006.0,4021.0,2922.0,UCN_Antofa_2 042,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 17:02:35,,13003.0,10694.0,11331.0,9563.0,5500.0,4050.0,5479.0,3618.0,2630.0,1161.0,8370.0,6518.0,6274.0,5310.0,6326.0,5131.0,2345.0,747.0,11538.0,8695.0,8345.0,6553.0,2485.0,1159.0,3299.0,1379.0,6014.0,4440.0,5595.0,4127.0,4120.0,3000.0,UCN_Antofa_2 043,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-11-05 17:35:49,,13295.0,10924.0,11599.0,9794.0,5642.0,4153.0,5587.0,3686.0,2687.0,1192.0,8542.0,6665.0,6418.0,5428.0,6466.0,5247.0,2392.0,763.0,11782.0,8884.0,8529.0,6696.0,2550.0,1180.0,3375.0,1414.0,6141.0,4519.0,5732.0,4223.0,4208.0,3067.0,UCN_Antofa_2 044,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
