timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-07 10:20:53,,65408.0,60481.0,46742.0,41741.0,29154.0,24775.0,36411.0,19578.0,10955.0,6568.0,32750.0,27872.0,26649.0,23461.0,25158.0,21498.0,6553.0,2341.0,55948.0,48993.0,42764.0,37572.0,8908.0,5223.0,9802.0,4321.0,23755.0,19289.0,27853.0,23640.0,37335.0,34298.0,1er archivo root guardado de medidas de fondo.,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 12:51:41,,68000.0,62879.0,48562.0,43356.0,30255.0,25713.0,40281.0,22250.0,11396.0,6829.0,33885.0,28842.0,27667.0,24373.0,26079.0,22283.0,6811.0,2430.0,58007.0,50789.0,44341.0,38947.0,9240.0,5433.0,10180.0,4502.0,24700.0,20037.0,28957.0,24577.0,38793.0,35653.0,Fondo 02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 13:08:35,,68314.0,63165.0,48731.0,43508.0,30369.0,25807.0,41046.0,22887.0,11441.0,6860.0,34013.0,28951.0,27791.0,24477.0,26190.0,22367.0,6841.0,2437.0,58261.0,51002.0,44506.0,39091.0,9280.0,5453.0,10220.0,4523.0,24810.0,20119.0,29076.0,24682.0,38956.0,35803.0,Fondo 03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 13:26:38,,68617.0,63445.0,48950.0,43706.0,30503.0,25923.0,41934.0,23636.0,11477.0,6883.0,34165.0,29081.0,27924.0,24598.0,26294.0,22461.0,6868.0,2445.0,58544.0,51247.0,44721.0,39278.0,9324.0,5482.0,10257.0,4536.0,24927.0,20218.0,29205.0,24791.0,39117.0,35951.0,Fondo 04,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 13:58:23,,69122.0,63905.0,49320.0,44035.0,30730.0,26126.0,43565.0,25021.0,11566.0,6940.0,34443.0,29334.0,28162.0,24804.0,26496.0,22623.0,6929.0,2465.0,59002.0,51655.0,45079.0,39588.0,9378.0,5511.0,10347.0,4575.0,25125.0,20366.0,29424.0,24972.0,39445.0,36251.0,Fondo 05,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 15:57:25,,71188.0,65808.0,50706.0,45268.0,31647.0,26906.0,44490.0,25768.0,11983.0,7134.0,35414.0,30185.0,28978.0,25516.0,27287.0,23289.0,7155.0,2548.0,60751.0,53210.0,46383.0,40731.0,9639.0,5655.0,10661.0,4715.0,25907.0,20996.0,30268.0,25703.0,40611.0,37314.0,Fondo 06,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 16:53:07,,72164.0,66686.0,51342.0,45839.0,32029.0,27228.0,44896.0,26085.0,12145.0,7226.0,35871.0,30592.0,29365.0,25866.0,27648.0,23581.0,7265.0,2589.0,61571.0,53913.0,46937.0,41218.0,9764.0,5727.0,10796.0,4786.0,26255.0,21283.0,30680.0,26053.0,41160.0,37812.0,Fondo 07,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-07 17:20:54,N/A,72643.0,67128.0,51681.0,46148.0,32248.0,27417.0,45070.0,26224.0,12211.0,7266.0,36101.0,30789.0,29537.0,26014.0,27856.0,23763.0,7317.0,2610.0,61942.0,54235.0,47222.0,41468.0,9826.0,5773.0,10872.0,4828.0,26421.0,21420.0,30868.0,26214.0,41427.0,38055.0,Fondo 08,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
