timestamp,dlt_file,detector_1_total_counts,detector_1_neutron_counts,detector_2_total_counts,detector_2_neutron_counts,detector_3_total_counts,detector_3_neutron_counts,detector_4_total_counts,detector_4_neutron_counts,detector_5_total_counts,detector_5_neutron_counts,detector_6_total_counts,detector_6_neutron_counts,detector_7_total_counts,detector_7_neutron_counts,detector_8_total_counts,detector_8_neutron_counts,detector_9_total_counts,detector_9_neutron_counts,detector_10_total_counts,detector_10_neutron_counts,detector_11_total_counts,detector_11_neutron_counts,detector_12_total_counts,detector_12_neutron_counts,detector_13_total_counts,detector_13_neutron_counts,detector_14_total_counts,detector_14_neutron_counts,detector_15_total_counts,detector_15_neutron_counts,detector_16_total_counts,detector_16_neutron_counts,observations,detector_1_histogram_name,detector_2_histogram_name,detector_3_histogram_name,detector_4_histogram_name,detector_5_histogram_name,detector_6_histogram_name,detector_7_histogram_name,detector_8_histogram_name,detector_9_histogram_name,detector_10_histogram_name,detector_11_histogram_name,detector_12_histogram_name,detector_13_histogram_name,detector_14_histogram_name,detector_15_histogram_name,detector_16_histogram_name
2024-10-14 17:18:40,,4523.0,4505.0,3995.0,3975.0,1093.0,1072.0,4828.0,4787.0,362.0,333.0,7091.0,7059.0,10107.0,10091.0,8426.0,8401.0,382.0,370.0,8271.0,8217.0,3604.0,3559.0,61.0,49.0,594.0,561.0,6247.0,6025.0,3051.0,3018.0,1094.0,1068.0,FuenteAmBe_01,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-15 08:29:36,,401708.0,400184.0,355377.0,353901.0,97636.0,95855.0,431791.0,427423.0,27658.0,26269.0,621802.0,619152.0,905891.0,903821.0,762808.0,760837.0,32719.0,31247.0,727514.0,722185.0,319354.0,314691.0,4717.0,3784.0,55577.0,53653.0,549205.0,520077.0,270705.0,267550.0,99198.0,96171.0,FuenteAmBe_02,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
2024-10-15 11:30:06,N/A,480430.0,478615.0,425131.0,423385.0,116799.0,114639.0,516057.0,510848.0,33077.0,31432.0,743259.0,740153.0,1082861.0,1080356.0,912575.0,910191.0,39066.0,37348.0,870455.0,864008.0,382244.0,376646.0,5642.0,4513.0,66451.0,64173.0,657079.0,621503.0,323825.0,319976.0,118529.0,114833.0,FuenteAmBe_03,Ch01_Cal,Ch02_Cal,Ch03_Cal,Ch04_Cal,Ch05_Cal,Ch06_Cal,Ch07_Cal,Ch08_Cal,Ch09_Cal,Ch10_Cal,Ch11_Cal,Ch12_Cal,Ch13_Cal,Ch14_Cal,Ch15_Cal,Ch16_Cal
